"x","y","z","video_frame"
-1.469624,0.053476,-0.254235,6539.5
-1.864207,-0.093442,-0.256882,6542.
-1.945572,-0.411244,-0.426409,6544.5
-1.673934,-0.744581,-0.395295,6547.
-1.5548351,-0.766524,-0.220578,6549.5
-1.3763239,-0.557886,-0.097624,6552.
-1.247224,-0.405839,-0.069147,6554.5
-1.182042,-0.402281,-0.183689,6557.
-1.057123,-0.009874,-0.361882,6559.5
-0.981768,0.03441,-0.913272,6562.
-0.568385,-0.012554,-1.240874,6564.5
0.257734,0.064512,-1.125719,6567.
0.75626105,-0.261378,-0.49674,6569.5
1.5215762,-0.729356,0.36389,6572.
2.889877,0.73434,0.720247,6574.5
3.294603,2.614815,0.703242,6577.
1.3747661,2.19386,0.110541,6579.5
0.24990302,1.087355,0.146733,6582.
0.848087,0.674882,0.139684,6584.5
1.3716431,0.083118,0.076317,6587.
0.82098,-0.057453,0.257308,6589.5
0.468965,-0.11054,0.33607,6592.
0.84174603,0.057422,0.521046,6594.5
1.3575511,0.104288,0.574218,6597.
1.4372611,0.134618,0.678106,6599.5
1.1316922,0.085636,0.564133,6602.
0.70131,0.195778,0.503463,6604.5
0.46309704,0.261255,0.351077,6607.
0.296961,0.411782,0.248251,6609.5
-0.099605024,0.453123,0.237526,6612.
-0.47016,0.345213,0.156806,6614.5
-0.717154,0.275582,-0.007188,6617.
-0.8898,0.240433,-0.19395,6619.5
-0.982746,0.033553,-0.303929,6622.
-0.99729097,-0.294257,-0.395842,6624.5
-1.079278,-0.356453,-0.438049,6627.
-1.291657,-0.3293,-0.320532,6629.5
-1.7069919,-0.381419,-0.275956,6632.
-2.026654,-0.374746,-0.353289,6634.5
-1.883878,-0.045166,-0.413313,6637.
-1.684425,0.310899,-0.268966,6639.5
-1.413371,0.354693,-0.132267,6642.
-1.226135,0.253737,-0.053842,6644.5
-1.165527,0.264953,-0.009345,6647.
-1.061458,0.504124,-0.202401,6649.5
-0.96730196,0.204209,-0.592342,6652.
-0.958642,-0.11285,-0.994315,6654.5
-0.333054,-0.161447,-1.270164,6657.
0.35595995,-0.195797,-0.915279,6659.5
0.75463706,0.284076,-0.050322,6662.
0.78638,0.727256,0.603973,6664.5
1.5014172,-0.842428,0.480533,6667.
2.259509,-2.095446,0.33952,6669.5
2.4456022,-1.785806,0.494013,6672.
1.642092,-0.882217,0.38385,6674.5
1.147965,-0.174811,0.482885,6677.
1.103857,0.105838,0.423939,6679.5
1.04481,0.057555,0.504873,6682.
0.99223703,-0.141742,0.737571,6684.5
1.248775,-0.359532,0.782665,6687.
1.437273,-0.36035,0.754825,6689.5
1.2646921,-0.316138,0.653319,6692.
0.90083,-0.221546,0.558051,6694.5
0.70171505,-0.153593,0.417416,6697.
0.597325,-0.152388,0.230153,6699.5
0.44629806,-0.157713,0.084211,6702.
0.16636199,-0.160597,0.069822,6704.5
-0.17115402,-0.12105,-0.019379,6707.
-0.452152,0.047163,-0.084832,6709.5
-0.655146,0.165973,-0.16999,6712.
-0.864685,0.193422,-0.247196,6714.5
-1.032995,0.216977,-0.263972,6717.
-1.12322,0.195439,-0.374212,6719.5
-1.187541,0.031873,-0.350748,6722.
-1.5248411,-0.110035,-0.272538,6724.5
-2.127585,-0.081574,-0.224421,6727.
-2.1557,-0.356,-0.415383,6729.5
-1.782975,-0.573366,-0.318506,6732.
-1.468956,-0.56591,-0.185644,6734.5
-1.289017,-0.305573,-0.052799,6737.
-1.177236,-0.2171,0.001424,6739.5
-1.156235,-0.154764,-0.262977,6742.
-1.114549,0.102232,-0.464843,6744.5
-0.981806,-0.145533,-0.738616,6747.
-0.17034799,-0.134035,-1.205647,6749.5
0.65120095,0.022995,-1.213845,6752.
1.3650181,-1.066194,0.134991,6754.5
2.401004,-0.76903,0.852905,6757.
3.1194499,1.457415,0.700022,6759.5
2.011405,2.76621,0.428287,6762.
0.657975,1.613518,0.137908,6764.5
0.666022,0.940726,0.057062,6767.
1.2209911,0.463925,0.025674,6769.5
1.176224,0.032183,0.178795,6772.
0.66127306,-0.143831,0.291366,6774.5
0.64452296,0.025971,0.531885,6777.
1.212512,0.295617,0.729396,6779.5
1.623476,0.20225,0.727976,6782.
1.408788,0.246266,0.796048,6784.5
0.973465,0.242924,0.625432,6787.
0.612305,0.338614,0.500064,6789.5
0.45226496,0.368307,0.349622,6792.
0.18354899,0.402869,0.189619,6794.5
-0.29697198,0.350647,0.167075,6797.
-0.597445,0.273223,0.044624,6799.5
-0.836861,0.139851,-0.124044,6802.
-0.971848,0.0258,-0.291923,6804.5
-0.943322,-0.153261,-0.375071,6807.
-0.945364,-0.427914,-0.455412,6809.5
-1.026953,-0.356869,-0.491889,6812.
-1.26954,-0.17369,-0.321391,6814.5
-1.7365689,-0.280571,-0.406194,6817.
-1.899504,-0.130773,-0.432651,6819.5
-1.727641,0.232884,-0.417512,6822.
-1.573408,0.520575,-0.272919,6824.5
-1.401022,0.554057,-0.079203,6827.
-1.231286,0.233121,-0.068576,6829.5
-1.132927,0.193534,-0.037123,6832.
-1.049705,0.27461,-0.117324,6834.5
-0.987954,0.009148,-0.612979,6837.
-1.116149,-0.122126,-0.769997,6839.5
-0.50152695,-0.210088,-0.989947,6842.
0.37242502,-0.382525,-1.131442,6844.5
0.63230497,-0.053336,-0.34923,6847.
0.640608,0.801988,0.324868,6849.5
1.401855,-0.339299,0.483946,6852.
2.12502,-1.519103,0.331866,6854.5
2.385179,-1.585522,0.495356,6857.
1.9266372,-1.156776,0.455276,6859.5
1.3739982,-0.455607,0.448358,6862.
1.147928,0.058252,0.44426,6864.5
0.997379,0.014101,0.547146,6867.
1.0161631,-0.275501,0.721877,6869.5
1.313009,-0.52247,0.755624,6872.
1.415863,-0.43499,0.762663,6874.5
1.2188001,-0.385772,0.714293,6877.
0.93323797,-0.251783,0.578717,6879.5
0.830854,-0.226473,0.462596,6882.
0.71151096,-0.153073,0.33796,6884.5
0.44535702,-0.227113,0.213113,6887.
0.03239602,-0.26712,0.138544,6889.5
-0.319624,-0.274239,0.06585,6892.
-0.59256303,-0.073699,-0.033648,6894.5
-0.831863,0.22361,-0.003331,6897.
-0.963513,0.384438,-0.192991,6899.5
-1.060817,0.449743,-0.191617,6902.
-1.210045,0.428511,-0.257148,6904.5
-1.312556,0.180791,-0.288969,6907.
-1.586373,0.012879,-0.28432,6909.5
-1.96444,-0.020838,-0.367845,6912.
-1.911919,-0.303759,-0.425042,6914.5
-1.6328499,-0.588103,-0.356604,6917.
-1.485018,-0.593113,-0.202562,6919.5
-1.2673249,-0.433273,-0.06276,6922.
-1.127346,-0.419237,-0.116585,6924.5
-1.0845749,-0.18439,-0.405921,6927.
-1.069714,0.054136,-0.637176,6929.5
-0.918211,-0.108082,-1.101932,6932.
-0.283966,-0.049672,-1.179272,6934.5
0.49637598,-0.020933,-0.811806,6937.
1.018666,-0.651118,0.178274,6939.5
2.13663,-0.176545,0.767364,6942.
3.593426,1.921564,0.779275,6944.5
3.000252,2.647588,0.670485,6947.
0.64777297,1.335757,0.078992,6949.5
0.319382,0.907683,0.386782,6952.
1.18099,0.294375,0.058762,6954.5
1.204608,-0.051274,0.227561,6957.
0.486404,-0.043687,0.353595,6959.5
0.47293502,0.148723,0.623587,6962.
1.1665831,0.215202,0.600985,6964.5
1.604645,0.221609,0.61875,6967.
1.4000311,0.182625,0.674573,6969.5
0.901817,0.139163,0.555983,6972.
0.576466,0.124675,0.39773,6974.5
0.464181,0.171192,0.235021,6977.
0.14247698,0.299106,0.204261,6979.5
-0.343727,0.307481,0.149399,6982.
-0.698231,0.352595,0.051314,6984.5
-1.019817,0.259584,-0.013468,6987.
-1.1372089,0.138756,-0.236116,6989.5
-1.053582,0.00539,-0.490496,6992.
-1.041417,-0.270056,-0.561418,6994.5
-1.192199,-0.331237,-0.571602,6997.
-1.470581,-0.368379,-0.414201,6999.5
-1.905096,-0.368046,-0.402001,7002.
-2.007316,-0.242608,-0.495745,7004.5
-1.819978,0.251254,-0.351781,7007.
-1.556239,0.542147,-0.170273,7009.5
-1.31056,0.527637,0.021823,7012.
-1.119722,0.333623,0.055826,7014.5
-0.975046,0.326213,-0.015735,7017.
-0.825409,0.410381,-0.369176,7019.5
-1.038538,0.037613,-0.606138,7022.
-0.887589,-0.084081,-0.608168,7024.5
0.08354002,-0.278817,-1.215676,7027.
0.68925804,-0.585887,-0.818891,7029.5
0.711703,0.189296,-0.188168,7032.
1.2090502,-0.298179,0.40862,7034.5
2.041573,-1.392136,0.331532,7037.
2.6130102,-1.397758,0.527268,7039.5
2.107186,-1.011488,0.497849,7042.
1.257473,-0.510254,0.401748,7044.5
1.017524,-0.129907,0.491681,7047.
1.0158839,-0.155361,0.46439,7049.5
1.106673,-0.312254,0.658949,7052.
1.3150351,-0.377283,0.748995,7054.5
1.378051,-0.370755,0.743858,7057.
1.1841061,-0.291807,0.66841,7059.5
0.937002,-0.198149,0.573558,7062.
0.78046495,-0.168352,0.448558,7064.5
0.636344,-0.136507,0.268951,7067.
0.37257606,-0.208235,0.114679,7069.5
0.043358028,-0.195789,0.076893,7072.
-0.28023297,-0.010311,-0.019299,7074.5
-0.462704,0.175802,-0.077357,7077.
-0.655711,0.339805,-0.186805,7079.5
-0.870408,0.364107,-0.201631,7082.
-1.060153,0.307737,-0.16795,7084.5
-1.126304,0.063609,-0.217607,7087.
-1.281876,-0.288402,-0.237599,7089.5
-1.751226,-0.352679,-0.175287,7092.
-2.129843,-0.434575,-0.322786,7094.5
-1.938416,-0.587267,-0.412822,7097.
-1.6405361,-0.656045,-0.285541,7099.5
-1.423684,-0.394153,-0.060118,7102.
-1.2777979,-0.132607,-0.025528,7104.5
-1.1894829,-0.111047,-0.057136,7107.
-1.16414,-0.063619,-0.500099,7109.5
-1.220125,0.076348,-0.827152,7112.
-0.850494,0.076571,-1.103483,7114.5
0.061714947,-0.010445,-1.122374,7117.
0.59879905,-0.208095,-0.644416,7119.5
1.082169,-0.823397,0.33413,7122.
2.238431,0.291897,0.686631,7124.5
3.1764228,2.111208,0.59565,7127.
2.0139542,2.359363,0.293367,7129.5
0.47498506,1.167761,0.121173,7132.
0.63149303,0.732315,0.152939,7134.5
1.469723,0.376576,0.261009,7137.
1.3433051,0.159102,0.31915,7139.5
0.73118,0.162038,0.434367,7142.
0.84774405,0.186038,0.591998,7144.5
1.3111141,0.104897,0.652067,7147.
1.42591,0.092659,0.685924,7149.5
1.2013271,0.084182,0.657831,7152.
0.87918097,0.042505,0.505302,7154.5
0.67832595,0.127221,0.454456,7157.
0.49006706,0.214133,0.211893,7159.5
0.12063497,0.418282,0.156758,7162.
-0.35235202,0.385757,0.143581,7164.5
-0.736066,0.230109,0.029352,7167.
-0.953475,0.071703,-0.116087,7169.5
-0.95092,-0.085189,-0.347854,7172.
-0.922933,-0.321014,-0.437188,7174.5
-1.0174739,-0.446347,-0.516727,7177.
-1.267523,-0.325639,-0.481329,7179.5
-1.630657,-0.289762,-0.372085,7182.
-2.012759,-0.265451,-0.419505,7184.5
-1.9358051,-0.032523,-0.484355,7187.
-1.73697,0.461008,-0.319974,7189.5
-1.47977,0.574795,-0.188832,7192.
-1.268189,0.446382,-0.065874,7194.5
-1.082764,0.253624,-0.060659,7197.
-0.93395597,0.291765,-0.017662,7199.5
-0.86165,0.396904,-0.458715,7202.
-0.948803,-0.001639,-0.609959,7204.5
-0.64406896,-0.138239,-0.660192,7207.
0.20019501,-0.226205,-1.148874,7209.5
0.744716,-0.530832,-0.765545,7212.
0.55869,0.152745,-0.223877,7214.5
0.505819,0.493439,0.468011,7217.
1.453861,-0.706897,0.196499,7219.5
2.441085,-1.341011,0.462512,7222.
2.4733732,-1.076915,0.529599,7224.5
1.6859062,-0.713913,0.26531,7227.
1.2880101,-0.202011,0.498638,7229.5
1.189364,-0.042836,0.356558,7232.
0.907237,0.005677,0.550146,7234.5
1.0034821,-0.3546,0.706353,7237.
1.401509,-0.54166,0.761442,7239.5
1.462995,-0.584928,0.740369,7242.
1.15206,-0.557107,0.602191,7244.5
0.854701,-0.490349,0.525883,7247.
0.70271105,-0.381192,0.400171,7249.5
0.51462704,-0.355478,0.267114,7252.
0.18532902,-0.318755,0.14756,7254.5
-0.195898,-0.211527,0.105106,7257.
-0.433717,-0.057099,-0.018102,7259.5
-0.63949096,0.289145,-0.035395,7262.
-0.863536,0.521016,-0.080098,7264.5
-0.973206,0.613564,-0.059457,7267.
-1.06031,0.531348,-0.103028,7269.5
-1.139291,0.237271,-0.18949,7272.
-1.386835,-0.031154,-0.149603,7274.5
-1.8596001,-0.069466,-0.184996,7277.
-1.9969821,-0.238839,-0.413959,7279.5
-1.747704,-0.520149,-0.421167,7282.
-1.61498,-0.591865,-0.27851,7284.5
-1.433599,-0.407323,-0.127684,7287.
-1.259239,-0.33773,-0.168517,7289.5
-1.173066,-0.369402,-0.214756,7292.
-1.125504,-0.028227,-0.495056,7294.5
-1.020029,0.007604,-0.885111,7297.
-0.478992,-0.013978,-1.125128,7299.5
0.44800097,0.077906,-1.096206,7302.
0.854399,-0.12134,-0.462023,7304.5
1.125227,-0.468137,0.283635,7307.
2.0496101,0.587975,0.507663,7309.5
2.887223,2.082569,0.556775,7312.
2.173849,1.799656,0.415453,7314.5
0.85545605,0.941612,0.240345,7317.
0.83437604,0.736896,0.299048,7319.5
1.257726,0.297614,0.151846,7322.
0.864777,0.143914,0.241142,7324.5
0.48153096,0.009987,0.39981,7327.
0.845859,0.098471,0.560422,7329.5
1.370157,0.108519,0.609501,7332.
1.510371,0.126481,0.680417,7334.5
1.2164562,0.095615,0.601214,7337.
0.81166905,0.154153,0.460218,7339.5
0.529967,0.296349,0.384063,7342.
0.334256,0.491976,0.20891,7344.5
-0.14538097,0.544355,0.15225,7347.
-0.603467,0.386539,0.099013,7349.5
-0.94662297,0.113408,-0.008102,7352.
-1.068296,-0.080621,-0.163125,7354.5
-0.987218,-0.175884,-0.43702,7357.
-0.934088,-0.349905,-0.508508,7359.5
-1.087152,-0.406322,-0.522152,7362.
-1.332348,-0.331706,-0.376881,7364.5
-1.724332,-0.240132,-0.239587,7367.
-2.054215,-0.139613,-0.260916,7369.5
-1.911881,0.125886,-0.325842,7372.
-1.5910621,0.520945,-0.162463,7374.5
-1.282581,0.554217,-0.041998,7377.
-1.066232,0.35752,0.01102,7379.5
-0.922258,0.142054,-0.038485,7382.
-0.879656,0.196639,-0.068919,7384.5
-0.979384,0.236717,-0.588628,7387.
-0.98245597,-0.125175,-0.66356,7389.5
-0.436777,-0.072928,-0.831518,7392.
0.45977205,-0.378031,-1.276927,7394.5
0.69742805,-0.367864,-0.63953,7397.
0.51905996,0.910964,0.044172,7399.5
1.194397,0.095746,0.395019,7402.
2.2796202,-1.27384,0.362099,7404.5
2.800935,-1.791582,0.494053,7407.
2.0156012,-1.384035,0.413177,7409.5
1.182627,-0.739452,0.308534,7412.
1.186173,-0.232403,0.505303,7414.5
1.1143711,-0.118475,0.369566,7417.
0.93221396,-0.14211,0.640246,7419.5
1.1162112,-0.342292,0.672335,7422.
1.3493612,-0.36612,0.679385,7424.5
1.231497,-0.294092,0.62076,7427.
0.932702,-0.184796,0.523574,7429.5
0.737073,-0.098501,0.459056,7432.
0.64123505,-0.125386,0.289526,7434.5
0.382389,-0.177505,0.178426,7437.
0.03144604,-0.187619,0.154032,7439.5
-0.31179398,-0.207556,0.05138,7442.
-0.56947196,-0.053364,-0.026633,7444.5
-0.85565,0.261151,-0.073482,7447.
-0.99830997,0.415427,-0.136559,7449.5
-1.062101,0.438609,-0.109218,7452.
-1.108946,0.263916,-0.195845,7454.5
-1.225678,-0.005259,-0.17628,7457.
-1.597042,-0.05734,-0.176208,7459.5
-1.995889,-0.070949,-0.325463,7462.
-1.9085009,-0.303555,-0.386542,7464.5
-1.665931,-0.51172,-0.316665,7467.
-1.506875,-0.530475,-0.168343,7469.5
-1.2617409,-0.291564,-0.064638,7472.
-1.147543,-0.296511,-0.12546,7474.5
-1.083808,-0.226129,-0.465929,7477.
-1.097788,0.012581,-0.767512,7479.5
-0.91422796,-0.059701,-1.402621,7482.
-0.252415,-0.151053,-1.15823,7484.5
0.481844,-0.396642,-0.718241,7487.
1.0536032,-0.762699,0.220176,7489.5
2.252784,0.182104,0.53863,7492.
3.600404,2.319352,0.706011,7494.5
2.7691581,2.722129,0.38977,7497.
0.44907802,1.241678,0.119885,7499.5
0.38000304,0.711952,0.218003,7502.
1.223849,0.13886,0.002828,7504.5
1.143549,-0.03089,0.164306,7507.
0.56873506,-0.044903,0.378645,7509.5
0.773382,0.071348,0.514599,7512.
1.4252021,0.201556,0.647301,7514.5
1.6809661,0.335153,0.664172,7517.
1.3003471,0.290621,0.74136,7519.5
0.79334897,0.125655,0.508126,7522.
0.546923,0.186036,0.466139,7524.5
0.43663698,0.277979,0.227356,7527.
0.12605697,0.496257,0.192502,7529.5
-0.35064298,0.434409,0.106431,7532.
-0.70155203,0.260008,0.0105,7534.5
-0.9555,-0.021391,-0.104044,7537.
-1.026176,-0.258404,-0.311948,7539.5
-0.925473,-0.499747,-0.529477,7542.
-0.933538,-0.69785,-0.600507,7544.5
-1.194863,-0.522447,-0.572154,7547.
-1.507308,-0.405579,-0.348882,7549.5
-2.004251,-0.174925,-0.203129,7552.
-2.221247,0.029967,-0.452939,7554.5
-1.890163,0.451066,-0.296101,7557.
-1.5754781,0.718686,-0.146645,7559.5
-1.303829,0.610229,-0.014667,7562.
-1.074749,0.358265,-0.065835,7564.5
-0.90383697,0.376022,-0.030163,7567.
-0.78584,0.4525,-0.259782,7569.5
-1.030695,0.063032,-0.6165,7572.
-0.844245,-0.142625,-0.548166,7574.5
0.12112898,-0.24703,-1.042471,7577.
0.883799,-0.728843,-1.023616,7579.5
0.95187396,-0.228589,-0.577306,7582.
0.816721,0.699822,0.402381,7584.5
1.642467,-0.401842,0.282811,7587.
2.608052,-1.321771,0.459494,7589.5
2.621586,-1.31767,0.597237,7592.
1.4974,-1.058239,0.218499,7594.5
1.1464682,-0.642274,0.49197,7597.
1.1835401,-0.338762,0.356778,7599.5
1.0454941,-0.180924,0.503908,7602.
1.01126,-0.250403,0.739041,7604.5
1.335891,-0.458842,0.768945,7607.
1.4487782,-0.426782,0.697718,7609.5
1.1687741,-0.365966,0.580692,7612.
0.77870506,-0.310226,0.471025,7614.5
0.58711296,-0.162347,0.354397,7617.
0.285227,-0.115256,0.132444,7619.5
-0.08885598,-0.200856,0.079868,7622.
-0.424807,-0.246633,0.008093,7624.5
-0.693873,-0.05698,-0.005437,7627.
-0.882698,0.236347,-0.037298,7629.5
-0.975211,0.396068,-0.112074,7632.
-1.00624,0.439658,-0.089158,7634.5
-1.105814,0.345301,-0.149178,7637.
-1.318185,0.177929,-0.125977,7639.5
-1.732206,0.113964,-0.134138,7642.
-2.039788,-0.044765,-0.240917,7644.5
-1.8522949,-0.37265,-0.307775,7647.
-1.51009,-0.673925,-0.338089,7649.5
-1.403538,-0.685471,-0.203221,7652.
-1.36129,-0.390916,-0.169458,7654.5
-1.255163,-0.158902,-0.165429,7657.
-1.15299,-0.146263,-0.224997,7659.5
-1.054134,-0.156107,-0.514851,7662.
-0.803838,-0.018245,-0.981507,7664.5
-0.27328098,0.078717,-1.286102,7667.
0.20833606,-0.018749,-1.100774,7669.5
0.614976,-0.768219,-0.58084,7672.
0.926011,-0.58829,0.212581,7674.5
1.2929561,0.523951,0.311121,7677.
1.6916821,1.722763,0.278967,7679.5
1.944664,2.101572,0.325107,7682.
1.946629,1.320411,0.355135,7684.5
1.584209,0.729842,0.288147,7687.
1.635777,0.649273,0.424188,7689.5
1.1636992,0.48395,0.268608,7692.
0.55869204,0.37034,0.471727,7694.5
0.811454,0.320898,0.658416,7697.
1.480943,0.323646,0.771223,7699.5
1.75683,0.287097,0.733708,7702.
1.311425,0.248441,0.725133,7704.5
0.97542506,0.196736,0.521604,7707.
0.72154504,0.258151,0.433806,7709.5
0.35661298,0.232168,0.207253,7712.
-0.142232,0.261335,0.098718,7714.5
-0.570364,0.175879,0.074704,7717.
-0.832356,-0.02267,0.0355,7719.5
-0.951935,-0.120191,-0.13282,7722.
-0.947005,-0.195818,-0.422147,7724.5
-0.94374,-0.387386,-0.530624,7727.
-1.015029,-0.495623,-0.580861,7729.5
-1.173004,-0.348981,-0.476358,7732.
-1.415292,-0.366838,-0.390694,7734.5
-1.683959,-0.300398,-0.382072,7737.
-1.808517,0.017486,-0.308741,7739.5
-1.7984641,0.475771,-0.256996,7742.
-1.551553,0.713264,-0.218588,7744.5
-1.330151,0.692181,-0.079403,7747.
-1.088199,0.414916,-0.154076,7749.5
-0.93787897,0.317527,-0.169497,7752.
-0.942598,0.334127,-0.301297,7754.5
-1.221375,0.051217,-0.474682,7757.
-0.859661,-0.023149,-0.405993,7759.5
0.15511101,-0.164868,-1.155334,7762.
0.750182,-0.656126,-1.096448,7764.5
0.67559904,-0.213369,-0.577559,7767.
0.447769,0.544366,0.140453,7769.5
1.379086,-0.185494,0.184528,7772.
2.4988,-0.951316,0.51694,7774.5
2.813991,-1.265619,0.776344,7777.
1.9306102,-1.39722,0.497455,7779.5
1.138612,-0.922088,0.500964,7782.
0.87837404,-0.47362,0.413451,7784.5
0.800296,-0.273536,0.421834,7787.
0.87582606,-0.205915,0.628877,7789.5
1.1904931,-0.237934,0.679453,7792.
1.3468621,-0.247145,0.688848,7794.5
1.2368641,-0.179483,0.623282,7797.
0.97891897,-0.125587,0.533324,7799.5
0.78512603,-0.083003,0.431971,7802.
0.575412,-0.144327,0.285095,7804.5
0.19369799,-0.253529,0.131192,7807.
-0.21007401,-0.345969,0.051883,7809.5
-0.523888,-0.305982,-0.046466,7812.
-0.773635,0.010112,-0.088102,7814.5
-0.951876,0.2768,-0.146199,7817.
-1.019632,0.448794,-0.1605,7819.5
-1.038753,0.371267,-0.190023,7822.
-1.095989,0.221798,-0.214224,7824.5
-1.321357,0.107122,-0.132516,7827.
-1.725419,0.05889,-0.120196,7829.5
-1.9951911,-0.048253,-0.27107,7832.
-1.778343,-0.334378,-0.343493,7834.5
-1.543469,-0.473221,-0.242237,7837.
-1.382831,-0.41502,-0.104957,7839.5
-1.2110829,-0.292197,-0.106035,7842.
-1.156571,-0.324031,-0.127354,7844.5
-1.213903,-0.1333,-0.424393,7847.
-1.047242,0.039615,-0.92548,7849.5
-0.63910496,0.032355,-1.365255,7852.
0.08009106,0.079079,-1.178907,7854.5
0.699591,-0.338833,-0.657297,7857.
1.084888,-0.750191,0.151495,7859.5
1.7620671,0.239886,0.420655,7862.
2.799365,1.921165,0.484492,7864.5
2.762053,2.408043,0.511077,7867.
1.2231312,1.106717,0.028267,7869.5
0.798371,0.806196,0.262136,7872.
1.1806781,0.414831,0.05835,7874.5
0.95341295,0.212,0.157953,7877.
0.49282902,0.137457,0.328029,7879.5
0.80605596,0.14769,0.538363,7882.
1.4617321,0.075989,0.580531,7884.5
1.6564271,0.104888,0.662415,7887.
1.283809,0.045211,0.635497,7889.5
0.81938297,0.013002,0.492642,7892.
0.55659896,0.098132,0.391911,7894.5
0.43125206,0.260457,0.203395,7897.
0.06552106,0.426565,0.16953,7899.5
-0.389246,0.411095,0.052546,7902.
-0.779595,0.360498,0.032455,7904.5
-1.018016,0.203224,-0.104876,7907.
-1.063865,0.042947,-0.352003,7909.5
-0.978316,-0.177539,-0.539617,7912.
-1.020079,-0.47841,-0.602305,7914.5
-1.2140191,-0.419658,-0.542833,7917.
-1.460088,-0.304643,-0.352006,7919.5
-1.874089,-0.194074,-0.229094,7922.
-2.048934,-0.073571,-0.343136,7924.5
-1.789048,0.292843,-0.294428,7927.
-1.4909639,0.528829,-0.101138,7929.5
-1.193553,0.483198,0.051028,7932.
-0.94976,0.274351,-0.003244,7934.5
-0.848753,0.13434,-0.015597,7937.
-0.916322,0.315794,-0.256724,7939.5
-1.16227,0.082881,-0.649196,7942.
-0.925347,-0.097078,-0.628914,7944.5
-0.04484099,-0.122847,-1.04728,7947.
0.72634906,-0.52742,-1.164276,7949.5
0.704367,-0.092869,-0.542106,7952.
0.51354104,1.020189,0.289834,7954.5
1.471695,-0.124246,0.142612,7957.
2.619859,-1.101112,0.42692,7959.5
2.805444,-1.345796,0.571035,7962.
1.7256141,-1.157741,0.262007,7964.5
1.2758331,-0.705576,0.479984,7967.
1.1379921,-0.372112,0.244881,7969.5
0.96104103,-0.329337,0.3875,7972.
1.0354481,-0.393247,0.623628,7974.5
1.4180391,-0.433518,0.658798,7977.
1.4408941,-0.414558,0.647646,7979.5
1.1384702,-0.330381,0.545178,7982.
0.90547496,-0.144978,0.450541,7984.5
0.75110406,-0.118731,0.359596,7987.
0.49637705,-0.084909,0.185891,7989.5
0.095554054,-0.178797,0.093051,7992.
-0.27319402,-0.239282,0.035946,7994.5
-0.56317997,-0.234375,-0.052168,7997.
-0.823437,0.003334,-0.030467,7999.5
-1.056625,0.277314,-0.109246,8002.
-1.139677,0.431485,-0.101605,8004.5
-1.138986,0.421351,-0.150903,8007.
-1.197367,0.228523,-0.120413,8009.5
-1.373343,0.056439,-0.114843,8012.
-1.7203319,0.025404,-0.148354,8014.5
-1.890605,-0.205269,-0.258882,8017.
-1.665782,-0.503898,-0.286173,8019.5
-1.460354,-0.609891,-0.231118,8022.
-1.386587,-0.452653,-0.115892,8024.5
-1.264717,-0.261516,-0.111874,8027.
-1.197295,-0.288504,-0.145435,8029.5
-1.144424,-0.229151,-0.338882,8032.
-0.920019,0.02395,-0.710914,8034.5
-0.54328203,0.11386,-1.117516,8037.
0.15516597,0.111588,-1.455616,8039.5
0.644782,-0.066024,-1.064453,8042.
0.78827006,-0.800067,-0.061908,8044.5
1.397027,-0.388812,0.304684,8047.
2.297791,1.346558,0.552274,8049.5
2.494012,2.273719,0.622703,8052.
1.5234752,1.553365,0.149861,8054.5
0.873468,0.956747,0.296925,8057.
1.2378111,0.64939,0.182452,8059.5
1.3125632,0.26755,0.198473,8062.
0.729932,0.04634,0.240746,8064.5
0.61701804,0.020817,0.45941,8067.
1.1555772,0.029491,0.536775,8069.5
1.526942,0.019463,0.655558,8072.
1.3974512,0.02023,0.640002,8074.5
1.065352,0.064678,0.55451,8077.
0.770415,0.14017,0.395176,8079.5
0.50457996,0.36484,0.311722,8082.
0.20226604,0.555388,0.124848,8084.5
-0.329512,0.558902,0.131369,8087.
-0.755301,0.423786,0.057053,8089.5
-1.001766,0.248319,-0.02019,8092.
-1.122871,0.084779,-0.123423,8094.5
-1.016184,-0.001761,-0.419795,8097.
-0.864982,-0.265623,-0.540476,8099.5
-0.980246,-0.506586,-0.607807,8102.
-1.284789,-0.388111,-0.378061,8104.5
-1.7671161,-0.269763,-0.297499,8107.
-2.101501,-0.109635,-0.358813,8109.5
-1.975145,0.215809,-0.328625,8112.
-1.691683,0.563811,-0.168846,8114.5
-1.348914,0.570763,0.025144,8117.
-1.043484,0.378215,0.065552,8119.5
-0.871968,0.199188,0.027278,8122.
-0.771188,0.27185,-0.222388,8124.5
-0.919613,0.159037,-0.564055,8127.
-0.972566,-0.128053,-0.678606,8129.5
-0.15115899,-0.118928,-1.189976,8132.
0.64955,-0.40353,-1.218611,8134.5
0.74918395,0.054857,-0.39366,8137.
0.59657806,0.929759,0.27749,8139.5
1.438519,-0.470457,0.234184,8142.
2.2434452,-1.506387,0.35006,8144.5
2.539058,-1.533636,0.48781,8147.
1.6495252,-1.049751,0.263838,8149.5
1.1227591,-0.558843,0.414907,8152.
1.0680821,-0.159258,0.341618,8154.5
0.99243003,-0.235073,0.42872,8157.
0.97837895,-0.364633,0.591047,8159.5
1.251517,-0.443297,0.619657,8162.
1.3280151,-0.386222,0.630636,8164.5
1.131531,-0.335212,0.620467,8167.
0.929303,-0.17951,0.499265,8169.5
0.783379,-0.156066,0.410519,8172.
