x,y,z,interval,sample,frame
0.5447,-0.34189,1.15472,1,2234.1,2234.1
0.55939,-0.34464,1.14368,1,2234.2,2234.2
0.57547,-0.34697,1.13001,1,2234.3,2234.3
0.59217,-0.34845,1.11409,1,2234.4,2234.4
0.60871,-0.34862,1.09625,1,2234.5,2234.5
0.62432,-0.34704,1.07686,1,2234.6,2234.6
0.63823,-0.34326,1.05627,1,2234.7,2234.7
0.64967,-0.33683,1.03485,1,2234.8,2234.8
0.65786,-0.3273,1.01294,1,2234.9,2234.9
0.66203,-0.31423,0.9909,1,2235.0,2235.0
0.66166,-0.29737,0.96905,1,2235.1,2235.1
0.65723,-0.27725,0.94747,1,2235.2,2235.2
0.64948,-0.25458,0.92624,1,2235.3,2235.3
0.63914,-0.23011,0.90539,1,2235.4,2235.4
0.62695,-0.20456,0.88498,1,2235.5,2235.5
0.61364,-0.17865,0.86507,1,2235.6,2235.6
0.59994,-0.15311,0.84571,1,2235.7,2235.7
0.58659,-0.12866,0.82695,1,2235.8,2235.8
0.57432,-0.10604,0.80885,1,2235.9,2235.9
0.56387,-0.08596,0.79145,1,2236.0,2236.0
0.5558,-0.06898,0.7748,1,2236.1,2236.1
0.54998,-0.05495,0.75887,1,2236.2,2236.2
0.54609,-0.04351,0.74362,1,2236.3,2236.3
0.54383,-0.03435,0.72902,1,2236.4,2236.4
0.5429,-0.02713,0.71503,1,2236.5,2236.5
0.54299,-0.0215,0.70161,1,2236.6,2236.6
0.54379,-0.01714,0.68872,1,2236.7,2236.7
0.545,-0.01371,0.67632,1,2236.8,2236.8
0.54631,-0.01088,0.66438,1,2236.9,2236.9
0.5474,-0.00831,0.65285,1,2237.0,2237.0
0.54804,-0.00572,0.64169,1,2237.1,2237.1
0.54817,-0.00304,0.63074,1,2237.2,2237.2
0.5478,-0.00028,0.61986,1,2237.3,2237.3
0.54693,0.00259,0.60889,1,2237.4,2237.4
0.54557,0.00558,0.59767,1,2237.5,2237.5
0.54372,0.00868,0.58606,1,2237.6,2237.6
0.5414,0.01192,0.57389,1,2237.7,2237.7
0.5386,0.0153,0.561,1,2237.8,2237.8
0.53533,0.01884,0.54725,1,2237.9,2237.9
0.5316,0.02253,0.53247,1,2238.0,2238.0
0.52743,0.02642,0.51656,1,2238.1,2238.1
0.52291,0.03058,0.49953,1,2238.2,2238.2
0.51813,0.03515,0.48148,1,2238.3,2238.3
0.5132,0.04022,0.46248,1,2238.4,2238.4
0.50822,0.04591,0.4426,1,2238.5,2238.5
0.50329,0.05233,0.42191,1,2238.6,2238.6
0.49851,0.05959,0.4005,1,2238.7,2238.7
0.49399,0.06782,0.37844,1,2238.8,2238.8
0.48982,0.0771,0.3558,1,2238.9,2238.9
0.48611,0.08757,0.33266,1,2239.0,2239.0
0.48289,0.09927,0.30911,1,2239.1,2239.1
0.47994,0.11201,0.28532,1,2239.2,2239.2
0.47698,0.12554,0.26147,1,2239.3,2239.3
0.47372,0.13959,0.23774,1,2239.4,2239.4
0.46987,0.15393,0.21433,1,2239.5,2239.5
0.46514,0.1683,0.1914,1,2239.6,2239.6
0.45926,0.18245,0.16914,1,2239.7,2239.7
0.45192,0.19612,0.14774,1,2239.8,2239.8
0.44285,0.20906,0.12739,1,2239.9,2239.9
0.43177,0.22103,0.10825,1,2240.0,2240.0
0.41855,0.23178,0.09044,1,2240.1,2240.1
0.40379,0.24124,0.07377,1,2240.2,2240.2
0.38827,0.24931,0.05797,1,2240.3,2240.3
0.37274,0.25594,0.04277,1,2240.4,2240.4
0.35798,0.26104,0.02789,1,2240.5,2240.5
0.34476,0.26455,0.01308,1,2240.6,2240.6
0.33384,0.2664,-0.00195,1,2240.7,2240.7
0.32599,0.26651,-0.01745,1,2240.8,2240.8
0.32198,0.2648,-0.0337,1,2240.9,2240.9
0.32259,0.26122,-0.05096,1,2241.0,2241.0
0.32823,0.25574,-0.06941,1,2241.1,2241.1
0.33803,0.24865,-0.08884,1,2241.2,2241.2
0.35074,0.24026,-0.10892,1,2241.3,2241.3
0.36514,0.23091,-0.12934,1,2241.4,2241.4
0.38,0.22093,-0.14979,1,2241.5,2241.5
0.39409,0.21065,-0.16996,1,2241.6,2241.6
0.40618,0.20041,-0.18952,1,2241.7,2241.7
0.41504,0.19053,-0.20818,1,2241.8,2241.8
0.41944,0.18134,-0.2256,1,2241.9,2241.9
0.41815,0.17318,-0.24148,1,2242.0,2242.0
0.41032,0.16633,-0.25562,1,2242.1,2242.1
0.39661,0.16082,-0.26828,1,2242.2,2242.2
0.37807,0.15667,-0.2798,1,2242.3,2242.3
0.35573,0.15387,-0.29058,1,2242.4,2242.4
0.33063,0.15241,-0.30096,1,2242.5,2242.5
0.30382,0.1523,-0.31132,1,2242.6,2242.6
0.27633,0.15353,-0.32203,1,2242.7,2242.7
0.24921,0.15609,-0.33344,1,2242.8,2242.8
0.2235,0.15999,-0.34594,1,2242.9,2242.9
0.20023,0.16522,-0.35988,1,2243.0,2243.0
0.18015,0.17175,-0.37551,1,2243.1,2243.1
0.16276,0.17943,-0.39263,1,2243.2,2243.2
0.14726,0.18811,-0.41089,1,2243.3,2243.3
0.13286,0.19759,-0.42998,1,2243.4,2243.4
0.11876,0.20772,-0.44955,1,2243.5,2243.5
0.10416,0.21831,-0.46927,1,2243.6,2243.6
0.08826,0.22921,-0.48882,1,2243.7,2243.7
0.07027,0.24023,-0.50786,1,2243.8,2243.8
0.04939,0.25121,-0.52606,1,2243.9,2243.9
0.02482,0.26197,-0.54309,1,2244.0,2244.0
-0.00398,0.27239,-0.55875,1,2244.1,2244.1
-0.0365,0.28259,-0.57333,1,2244.2,2244.2
-0.07199,0.29272,-0.58725,1,2244.3,2244.3
-0.10967,0.30293,-0.60093,1,2244.4,2244.4
-0.1488,0.3134,-0.6148,1,2244.5,2244.5
-0.1886,0.32427,-0.62929,1,2244.6,2244.6
-0.22831,0.33571,-0.6448,1,2244.7,2244.7
-0.26717,0.34788,-0.66178,1,2244.8,2244.8
-0.30443,0.36093,-0.68063,1,2244.9,2244.9
-0.33931,0.37503,-0.70178,1,2245.0,2245.0
-0.37123,0.39027,-0.72546,1,2245.1,2245.1
-0.40031,0.4065,-0.75111,1,2245.2,2245.2
-0.42684,0.42353,-0.778,1,2245.3,2245.3
-0.45112,0.44113,-0.80538,1,2245.4,2245.4
-0.47344,0.45912,-0.83251,1,2245.5,2245.5
-0.49408,0.47727,-0.85863,1,2245.6,2245.6
-0.51336,0.49538,-0.88301,1,2245.7,2245.7
-0.53155,0.51324,-0.9049,1,2245.8,2245.8
-0.54895,0.53065,-0.92356,1,2245.9,2245.9
-0.56585,0.5474,-0.93824,1,2246.0,2246.0
-0.58245,0.5633,-0.94846,1,2246.1,2246.1
-0.59852,0.57824,-0.95482,1,2246.2,2246.2
-0.61371,0.59215,-0.95819,1,2246.3,2246.3
-0.6277,0.60494,-0.95943,1,2246.4,2246.4
-0.64016,0.61651,-0.9594,1,2246.5,2246.5
-0.65074,0.6268,-0.95897,1,2246.6,2246.6
-0.65912,0.6357,-0.95899,1,2246.7,2246.7
-0.66497,0.64314,-0.96033,1,2246.8,2246.8
-0.66795,0.64903,-0.96387,1,2246.9,2246.9
-0.66772,0.65329,-0.97045,1,2247.0,2247.0
-0.66415,0.65588,-0.9807,1,2247.1,2247.1
-0.65788,0.65694,-0.99427,1,2247.2,2247.2
-0.64974,0.65666,-1.01056,1,2247.3,2247.3
-0.64056,0.65525,-1.02898,1,2247.4,2247.4
-0.63118,0.6529,-1.04892,1,2247.5,2247.5
-0.62243,0.64979,-1.06979,1,2247.6,2247.6
-0.61515,0.64612,-1.091,1,2247.7,2247.7
-0.61016,0.64209,-1.11195,1,2247.8,2247.8
-0.60831,0.63789,-1.13204,1,2247.9,2247.9
-0.61043,0.63371,-1.15067,1,2248.0,2248.0
-0.61712,0.62969,-1.16739,1,2248.1,2248.1
-0.62815,0.62572,-1.18229,1,2248.2,2248.2
-0.64302,0.62165,-1.19558,1,2248.3,2248.3
-0.66127,0.61733,-1.20749,1,2248.4,2248.4
-0.68242,0.61258,-1.21824,1,2248.5,2248.5
-0.706,0.60726,-1.22805,1,2248.6,2248.6
-0.73152,0.60121,-1.23716,1,2248.7,2248.7
-0.75853,0.59426,-1.24577,1,2248.8,2248.8
-0.78653,0.58626,-1.25412,1,2248.9,2248.9
-0.81507,0.57706,-1.26243,1,2249.0,2249.0
-0.84361,0.5665,-1.27092,1,2249.1,2249.1
-0.87151,0.55451,-1.27982,1,2249.2,2249.2
-0.89806,0.54102,-1.28938,1,2249.3,2249.3
-0.92257,0.52597,-1.29982,1,2249.4,2249.4
-0.94433,0.50928,-1.31138,1,2249.5,2249.5
-0.96265,0.49089,-1.3243,1,2249.6,2249.6
-0.97682,0.47074,-1.3388,1,2249.7,2249.7
-0.98615,0.44875,-1.35514,1,2249.8,2249.8
-0.98994,0.42487,-1.37353,1,2249.9,2249.9
-0.98749,0.39903,-1.39422,1,2250.0,2250.0
-0.97835,0.37121,-1.41734,1,2250.1,2250.1
-0.9631,0.34165,-1.44264,1,2250.2,2250.2
-0.94256,0.31063,-1.46978,1,2250.3,2250.3
-0.91756,0.27845,-1.4984,1,2250.4,2250.4
-0.88892,0.24539,-1.52816,1,2250.5,2250.5
-0.85747,0.21175,-1.55871,1,2250.6,2250.6
-0.82403,0.1778,-1.5897,1,2250.7,2250.7
-0.78944,0.14384,-1.62079,1,2250.8,2250.8
-0.75451,0.11016,-1.65162,1,2250.9,2250.9
-0.72008,0.07704,-1.68184,1,2251.0,2251.0
-0.6868,0.04472,-1.71112,1,2251.1,2251.1
-0.65468,0.01322,-1.73914,1,2251.2,2251.2
-0.62355,-0.01751,-1.76558,1,2251.3,2251.3
-0.59325,-0.0475,-1.79015,1,2251.4,2251.4
-0.56362,-0.07678,-1.81252,1,2251.5,2251.5
-0.5345,-0.10541,-1.83239,1,2251.6,2251.6
-0.50571,-0.1334,-1.84946,1,2251.7,2251.7
-0.47711,-0.16082,-1.8634,1,2251.8,2251.8
-0.44853,-0.18768,-1.87391,1,2251.9,2251.9
-0.4198,-0.21403,-1.88068,1,2252.0,2252.0
-0.39085,-0.2399,-1.88349,1,2252.1,2252.1
-0.36199,-0.26536,-1.88245,1,2252.2,2252.2
-0.33358,-0.29044,-1.87778,1,2252.3,2252.3
-0.30603,-0.31521,-1.86968,1,2252.4,2252.4
-0.27971,-0.3397,-1.85835,1,2252.5,2252.5
-0.25501,-0.36398,-1.844,1,2252.6,2252.6
-0.23232,-0.38809,-1.82684,1,2252.7,2252.7
-0.21202,-0.41208,-1.80708,1,2252.8,2252.8
-0.1945,-0.43601,-1.78491,1,2252.9,2252.9
-0.18014,-0.45992,-1.76055,1,2253.0,2253.0
-0.1692,-0.48385,-1.73421,1,2253.1,2253.1
-0.16141,-0.50774,-1.70611,1,2253.2,2253.2
-0.15636,-0.53151,-1.67647,1,2253.3,2253.3
-0.15364,-0.55509,-1.64552,1,2253.4,2253.4
-0.15287,-0.57841,-1.61349,1,2253.5,2253.5
-0.15362,-0.60138,-1.58061,1,2253.6,2253.6
-0.1555,-0.62394,-1.5471,1,2253.7,2253.7
-0.1581,-0.646,-1.51319,1,2253.8,2253.8
-0.16101,-0.66749,-1.4791,1,2253.9,2253.9
-0.16385,-0.68834,-1.44506,1,2254.0,2254.0
-0.16631,-0.70843,-1.41122,1,2254.1,2254.1
-0.16858,-0.72752,-1.37736,1,2254.2,2254.2
-0.17098,-0.74533,-1.34321,1,2254.3,2254.3
-0.17381,-0.76157,-1.30846,1,2254.4,2254.4
-0.17737,-0.77597,-1.27283,1,2254.5,2254.5
-0.18198,-0.78824,-1.23603,1,2254.6,2254.6
-0.18792,-0.7981,-1.19777,1,2254.7,2254.7
-0.19552,-0.80528,-1.15776,1,2254.8,2254.8
-0.20508,-0.80949,-1.11571,1,2254.9,2254.9
-0.2169,-0.81044,-1.07133,1,2255.0,2255.0
-0.2313,-0.80803,-1.02442,1,2255.1,2255.1
-0.24858,-0.80279,-0.97511,1,2255.2,2255.2
-0.26906,-0.79541,-0.92362,1,2255.3,2255.3
-0.29305,-0.78661,-0.87016,1,2255.4,2255.4
-0.32088,-0.77707,-0.81496,1,2255.5,2255.5
-0.35286,-0.76749,-0.75823,1,2255.6,2255.6
-0.38929,-0.75858,-0.7002,1,2255.7,2255.7
-0.43051,-0.75104,-0.64107,1,2255.8,2255.8
-0.47682,-0.74556,-0.58108,1,2255.9,2255.9
-0.52853,-0.74284,-0.52043,1,2256.0,2256.0
-0.58563,-0.74337,-0.4592,1,2256.1,2256.1
-0.64668,-0.74677,-0.39681,1,2256.2,2256.2
-0.70994,-0.75245,-0.33256,1,2256.3,2256.3
-0.77365,-0.75981,-0.26573,1,2256.4,2256.4
-0.83603,-0.76827,-0.19559,1,2256.5,2256.5
-0.89534,-0.77722,-0.12144,1,2256.6,2256.6
-0.94981,-0.78608,-0.04255,1,2256.7,2256.7
-0.99769,-0.79425,0.04178,1,2256.8,2256.8
-1.0372,-0.80114,0.13228,1,2256.9,2256.9
-1.0666,-0.80616,0.22967,1,2257.0,2257.0
-1.08434,-0.80896,0.3347,1,2257.1,2257.1
-1.08977,-0.81018,0.4483,1,2257.2,2257.2
-1.08245,-0.81072,0.57143,1,2257.3,2257.3
-1.06194,-0.81145,0.70507,1,2257.4,2257.4
-1.02783,-0.81327,0.85018,1,2257.5,2257.5
-0.97966,-0.81707,1.00774,1,2257.6,2257.6
-0.91701,-0.82373,1.1787,1,2257.7,2257.7
-0.83944,-0.83415,1.36405,1,2257.8,2257.8
-0.74651,-0.84921,1.56474,1,2257.9,2257.9
-0.6378,-0.86979,1.78175,1,2258.0,2258.0
-0.51369,-0.89617,2.01414,1,2258.1,2258.1
-0.37787,-0.92602,2.25343,1,2258.2,2258.2
-0.23486,-0.95643,2.48919,1,2258.3,2258.3
-0.08916,-0.98446,2.71105,1,2258.4,2258.4
0.05471,-1.00718,2.9086,1,2258.5,2258.5
0.19223,-1.02166,3.07144,1,2258.6,2258.6
0.31889,-1.02496,3.18918,1,2258.7,2258.7
0.43018,-1.01414,3.25141,1,2258.8,2258.8
0.52159,-0.98629,3.24774,1,2258.9,2258.9
0.5886,-0.93846,3.16777,1,2259.0,2259.0
0.62814,-0.86873,3.00534,1,2259.1,2259.1
0.64288,-0.77922,2.77123,1,2259.2,2259.2
0.63696,-0.67305,2.48045,1,2259.3,2259.3
0.61449,-0.55336,2.14803,1,2259.4,2259.4
0.57958,-0.42326,1.78898,1,2259.5,2259.5
0.53637,-0.28589,1.41833,1,2259.6,2259.6
0.48897,-0.14438,1.05108,1,2259.7,2259.7
0.4415,-0.00184,0.70226,1,2259.8,2259.8
0.39807,0.1386,0.38689,1,2259.9,2259.9
0.36282,0.2738,0.11998,1,2260.0,2260.0
0.33899,0.40125,-0.08672,1,2260.1,2260.1
0.32634,0.52089,-0.23461,1,2260.2,2260.2
0.32376,0.63325,-0.32835,1,2260.3,2260.3
0.33015,0.73887,-0.37261,1,2260.4,2260.4
0.34438,0.8383,-0.37205,1,2260.5,2260.5
0.36535,0.93207,-0.33133,1,2260.6,2260.6
0.39194,1.02073,-0.25513,1,2260.7,2260.7
0.42306,1.10482,-0.1481,1,2260.8,2260.8
0.45759,1.18487,-0.01493,1,2260.9,2260.9
0.49441,1.26144,0.13974,1,2261.0,2261.0
0.53234,1.33479,0.31088,1,2261.1,2261.1
0.56986,1.40418,0.49204,1,2261.2,2261.2
0.60538,1.46859,0.67643,1,2261.3,2261.3
0.6373,1.52699,0.85725,1,2261.4,2261.4
0.66403,1.57837,1.02771,1,2261.5,2261.5
0.68397,1.62172,1.18101,1,2261.6,2261.6
0.69553,1.65602,1.31034,1,2261.7,2261.7
0.69711,1.68024,1.40893,1,2261.8,2261.8
0.68713,1.69338,1.46996,1,2261.9,2261.9
0.66397,1.69442,1.48664,1,2262.0,2262.0
0.62678,1.68279,1.45489,1,2262.1,2262.1
0.57756,1.65979,1.38153,1,2262.2,2262.2
0.51907,1.62718,1.27606,1,2262.3,2262.3
0.45405,1.5867,1.14802,1,2262.4,2262.4
0.38523,1.54011,1.00692,1,2262.5,2262.5
0.31536,1.48916,0.8623,1,2262.6,2262.6
0.24718,1.4356,0.72367,1,2262.7,2262.7
0.18344,1.38119,0.60057,1,2262.8,2262.8
0.12687,1.32768,0.5025,1,2262.9,2262.9
0.08022,1.27681,0.439,1,2263.0,2263.0
0.04559,1.22993,0.41694,1,2263.1,2263.1
0.0225,1.18668,0.43258,1,2263.2,2263.2
0.00982,1.14628,0.47957,1,2263.3,2263.3
0.00645,1.10795,0.55151,1,2263.4,2263.4
0.01126,1.07092,0.64203,1,2263.5,2263.5
0.02312,1.03441,0.74476,1,2263.6,2263.6
0.04093,0.99764,0.85331,1,2263.7,2263.7
0.06355,0.95983,0.96132,1,2263.8,2263.8
0.08987,0.92022,1.06239,1,2263.9,2263.9
0.11877,0.87802,1.15016,1,2264.0,2264.0
0.14923,0.83271,1.21966,1,2264.1,2264.1
0.18064,0.78479,1.27161,1,2264.2,2264.2
0.21249,0.73498,1.30811,1,2264.3,2264.3
0.24426,0.68405,1.33129,1,2264.4,2264.4
0.27545,0.63272,1.34328,1,2264.5,2264.5
0.30554,0.58175,1.34619,1,2264.6,2264.6
0.33403,0.53188,1.34215,1,2264.7,2264.7
0.3604,0.48386,1.33328,1,2264.8,2264.8
0.38415,0.43842,1.32169,1,2264.9,2264.9
0.40476,0.39631,1.30951,1,2265.0,2265.0
0.4219,0.35817,1.29848,1,2265.1,2265.1
0.4359,0.32418,1.28883,1,2265.2,2265.2
0.44729,0.2944,1.28039,1,2265.3,2265.3
0.45659,0.26892,1.273,1,2265.4,2265.4
0.4643,0.24781,1.26652,1,2265.5,2265.5
0.47094,0.23113,1.26078,1,2265.6,2265.6
0.47703,0.21897,1.25563,1,2265.7,2265.7
0.48309,0.2114,1.2509,1,2265.8,2265.8
0.48963,0.20848,1.24644,1,2265.9,2265.9
0.49716,0.21029,1.2421,1,2266.0,2266.0
0.50607,0.21672,1.2377,1,2266.1,2266.1
0.51616,0.2269,1.23312,1,2266.2,2266.2
0.52711,0.23976,1.22819,1,2266.3,2266.3
0.53858,0.25426,1.22276,1,2266.4,2266.4
0.55025,0.26933,1.21669,1,2266.5,2266.5
0.56179,0.28392,1.20982,1,2266.6,2266.6
0.57287,0.29696,1.20201,1,2266.7,2266.7
0.58316,0.30741,1.19311,1,2266.8,2266.8
0.59233,0.3142,1.18296,1,2266.9,2266.9
0.60005,0.31628,1.17141,1,2267.0,2267.0
0.60607,0.31286,1.15835,1,2267.1,2267.1
0.61046,0.30433,1.14371,1,2267.2,2267.2
0.61335,0.29134,1.12748,1,2267.3,2267.3
0.61489,0.27452,1.10962,1,2267.4,2267.4
0.61521,0.25455,1.09013,1,2267.5,2267.5
0.61445,0.23207,1.06896,1,2267.6,2267.6
0.61276,0.20773,1.04609,1,2267.7,2267.7
0.61027,0.18219,1.0215,1,2267.8,2267.8
0.60713,0.15609,0.99517,1,2267.9,2267.9
0.60347,0.1301,0.96706,1,2268.0,2268.0
0.59942,0.10474,0.93728,1,2268.1,2268.1
0.59505,0.08003,0.90647,1,2268.2,2268.2
0.59042,0.05589,0.87538,1,2268.3,2268.3
0.58558,0.03221,0.84478,1,2268.4,2268.4
0.58059,0.00891,0.81543,1,2268.5,2268.5
0.5755,-0.01412,0.7881,1,2268.6,2268.6
0.57037,-0.03697,0.76354,1,2268.7,2268.7
0.56525,-0.05973,0.74252,1,2268.8,2268.8
0.56021,-0.08251,0.7258,1,2268.9,2268.9
0.55529,-0.10539,0.71414,1,2269.0,2269.0
0.55055,-0.12839,0.70801,1,2269.1,2269.1
0.54604,-0.15122,0.70671,1,2269.2,2269.2
0.54178,-0.17348,0.70923,1,2269.3,2269.3
0.53782,-0.19481,0.71456,1,2269.4,2269.4
0.5342,-0.21481,0.72171,1,2269.5,2269.5
0.53096,-0.23311,0.72968,1,2269.6,2269.6
0.52813,-0.24932,0.73746,1,2269.7,2269.7
0.52576,-0.26307,0.74404,1,2269.8,2269.8
0.52388,-0.27397,0.74844,1,2269.9,2269.9
0.52253,-0.28164,0.74963,1,2270.0,2270.0
0.52174,-0.28584,0.74687,1,2270.1,2270.1
0.52144,-0.28685,0.74033,1,2270.2,2270.2
0.52156,-0.2851,0.73042,1,2270.3,2270.3
0.52202,-0.281,0.71757,1,2270.4,2270.4
0.52275,-0.27499,0.70218,1,2270.5,2270.5
0.52366,-0.26748,0.68468,1,2270.6,2270.6
0.5247,-0.2589,0.66547,1,2270.7,2270.7
0.52577,-0.24967,0.64499,1,2270.8,2270.8
0.5268,-0.24022,0.62364,1,2270.9,2270.9
0.52771,-0.23096,0.60183,1,2271.0,2271.0
0.52847,-0.22223,0.57993,1,2271.1,2271.1
0.52913,-0.21406,0.55799,1,2271.2,2271.2
0.5298,-0.20636,0.53601,1,2271.3,2271.3
0.53057,-0.19907,0.51399,1,2271.4,2271.4
0.53153,-0.19212,0.49194,1,2271.5,2271.5
0.53279,-0.18544,0.46984,1,2271.6,2271.6
0.53445,-0.17896,0.4477,1,2271.7,2271.7
0.53659,-0.17261,0.42552,1,2271.8,2271.8
0.53932,-0.16632,0.40329,1,2271.9,2271.9
0.54274,-0.16002,0.38102,1,2272.0,2272.0
0.54685,-0.15365,0.35873,1,2272.1,2272.1
0.55135,-0.14722,0.33661,1,2272.2,2272.2
0.55586,-0.14072,0.31487,1,2272.3,2272.3
0.55996,-0.13416,0.29371,1,2272.4,2272.4
0.56328,-0.12756,0.27336,1,2272.5,2272.5
0.56543,-0.12092,0.25402,1,2272.6,2272.6
0.566,-0.11426,0.23591,1,2272.7,2272.7
0.56461,-0.10757,0.21924,1,2272.8,2272.8
0.56086,-0.10088,0.20423,1,2272.9,2272.9
0.55437,-0.09418,0.19108,1,2273.0,2273.0
0.54495,-0.08745,0.17987,1,2273.1,2273.1
0.53328,-0.08053,0.17014,1,2273.2,2273.2
0.52022,-0.07323,0.16128,1,2273.3,2273.3
0.50667,-0.06535,0.1527,1,2273.4,2273.4
0.4935,-0.05669,0.14379,1,2273.5,2273.5
0.48159,-0.04705,0.13396,1,2273.6,2273.6
0.47182,-0.03625,0.12259,1,2273.7,2273.7
0.46508,-0.02408,0.1091,1,2273.8,2273.8
0.46224,-0.01035,0.09287,1,2273.9,2273.9
0.46418,0.00514,0.07331,1,2274.0,2274.0
0.4714,0.02244,0.05001,1,2274.1,2274.1
0.48287,0.04105,0.02325,1,2274.2,2274.2
0.49717,0.06035,-0.00645,1,2274.3,2274.3
0.5129,0.07969,-0.03862,1,2274.4,2274.4
0.52863,0.09844,-0.07277,1,2274.5,2274.5
0.54296,0.11597,-0.1084,1,2274.6,2274.6
0.55446,0.13163,-0.14503,1,2274.7,2274.7
0.56173,0.14479,-0.18216,1,2274.8,2274.8
0.56335,0.15482,-0.21931,1,2274.9,2274.9
0.55791,0.16107,-0.25599,1,2275.0,2275.0
0.54444,0.1631,-0.29179,1,2275.1,2275.1
0.5238,0.16114,-0.32665,1,2275.2,2275.2
0.49728,0.15561,-0.3606,1,2275.3,2275.3
0.46618,0.14694,-0.39366,1,2275.4,2275.4
0.4318,0.13555,-0.42585,1,2275.5,2275.5
0.39545,0.12186,-0.45721,1,2275.6,2275.6
0.35841,0.10628,-0.48774,1,2275.7,2275.7
0.322,0.08925,-0.51749,1,2275.8,2275.8
0.28751,0.07118,-0.54647,1,2275.9,2275.9
0.25625,0.05249,-0.5747,1,2276.0,2276.0
0.22915,0.03358,-0.60217,1,2276.1,2276.1
0.20582,0.01469,-0.62869,1,2276.2,2276.2
0.18548,-0.00394,-0.65404,1,2276.3,2276.3
0.16738,-0.02209,-0.67797,1,2276.4,2276.4
0.15075,-0.03954,-0.70026,1,2276.5,2276.5
0.13483,-0.05605,-0.72069,1,2276.6,2276.6
0.11885,-0.07141,-0.73901,1,2276.7,2276.7
0.10206,-0.08538,-0.755,1,2276.8,2276.8
0.08369,-0.09775,-0.76843,1,2276.9,2276.9
0.06298,-0.10829,-0.77907,1,2277.0,2277.0
0.03941,-0.11689,-0.78682,1,2277.1,2277.1
0.01338,-0.12392,-0.79218,1,2277.2,2277.2
-0.01445,-0.12989,-0.79578,1,2277.3,2277.3
-0.04344,-0.13528,-0.79822,1,2277.4,2277.4
-0.07293,-0.14059,-0.80015,1,2277.5,2277.5
-0.10227,-0.14631,-0.80218,1,2277.6,2277.6
-0.13082,-0.15295,-0.80495,1,2277.7,2277.7
-0.15793,-0.16098,-0.80907,1,2277.8,2277.8
-0.18294,-0.17091,-0.81518,1,2277.9,2277.9
-0.20521,-0.18323,-0.8239,1,2278.0,2278.0
-0.22432,-0.1983,-0.83561,1,2278.1,2278.1
-0.24078,-0.21587,-0.84977,1,2278.2,2278.2
-0.25536,-0.23558,-0.86557,1,2278.3,2278.3
-0.26879,-0.25704,-0.88222,1,2278.4,2278.4
-0.28183,-0.27989,-0.89892,1,2278.5,2278.5
-0.29524,-0.30375,-0.91488,1,2278.6,2278.6
-0.30975,-0.32824,-0.9293,1,2278.7,2278.7
-0.32613,-0.35299,-0.9414,1,2278.8,2278.8
-0.34512,-0.37763,-0.95036,1,2278.9,2278.9
-0.36747,-0.40177,-0.95541,1,2279.0,2279.0
-0.39376,-0.42513,-0.95597,1,2279.1,2279.1
-0.42381,-0.44779,-0.95246,1,2279.2,2279.2
-0.45729,-0.46991,-0.9455,1,2279.3,2279.3
-0.49385,-0.49165,-0.93574,1,2279.4,2279.4
-0.53315,-0.51319,-0.92383,1,2279.5,2279.5
-0.57485,-0.53467,-0.91038,1,2279.6,2279.6
-0.61859,-0.55628,-0.89606,1,2279.7,2279.7
-0.66404,-0.57816,-0.88148,1,2279.8,2279.8
-0.71085,-0.6005,-0.8673,1,2279.9,2279.9
-0.75868,-0.62344,-0.85415,1,2280.0,2280.0
-0.80714,-0.64701,-0.84263,1,2280.1,2280.1
-0.85562,-0.67059,-0.83312,1,2280.2,2280.2
-0.90347,-0.69346,-0.826,1,2280.3,2280.3
-0.95006,-0.71484,-0.8216,1,2280.4,2280.4
-0.99472,-0.734,-0.82028,1,2280.5,2280.5
-1.03682,-0.75017,-0.8224,1,2280.6,2280.6
-1.0757,-0.76262,-0.82831,1,2280.7,2280.7
-1.11072,-0.77058,-0.83836,1,2280.8,2280.8
-1.14122,-0.77331,-0.8529,1,2280.9,2280.9
-1.16656,-0.77006,-0.8723,1,2281.0,2281.0
-1.18627,-0.76032,-0.8967,1,2281.1,2281.1
-1.20059,-0.74464,-0.92554,1,2281.2,2281.2
-1.20993,-0.72379,-0.95806,1,2281.3,2281.3
-1.21471,-0.69856,-0.9935,1,2281.4,2281.4
-1.21534,-0.66972,-1.03108,1,2281.5,2281.5
-1.21225,-0.63808,-1.07006,1,2281.6,2281.6
-1.20585,-0.6044,-1.10967,1,2281.7,2281.7
-1.19656,-0.56948,-1.14914,1,2281.8,2281.8
-1.18479,-0.53409,-1.18772,1,2281.9,2281.9
-1.17096,-0.49903,-1.22465,1,2282.0,2282.0
-1.15543,-0.4649,-1.25936,1,2282.1,2282.1
-1.13833,-0.43168,-1.29213,1,2282.2,2282.2
-1.11976,-0.39916,-1.32346,1,2282.3,2282.3
-1.09977,-0.36714,-1.3538,1,2282.4,2282.4
-1.07846,-0.33541,-1.38366,1,2282.5,2282.5
-1.0559,-0.30378,-1.41351,1,2282.6,2282.6
-1.03218,-0.27203,-1.44383,1,2282.7,2282.7
-1.00736,-0.23997,-1.4751,1,2282.8,2282.8
-0.98154,-0.2074,-1.50781,1,2282.9,2282.9
-0.95479,-0.1741,-1.54244,1,2283.0,2283.0
-0.92717,-0.13996,-1.57931,1,2283.1,2283.1
-0.89871,-0.10512,-1.61813,1,2283.2,2283.2
